timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1778521454.788496 0.30208134 -0.41431161 0.00361415 -0.00004040 0.00104905 0.00458900
1778521454.855207 0.30208134 -0.41431160 0.00361415 0.00114426 -0.00185894 -0.00096789
1778521454.921918 0.30208134 -0.41431160 0.00361415 -0.00130247 -0.00112806 -0.00110569
1778521454.988628 0.30208134 -0.41431161 0.00361415 0.00050187 0.00210641 0.00364704
1778521455.055339 0.30208134 -0.41431161 0.00361415 -0.00140168 -0.00050997 -0.00258584
1778521455.122049 0.30208134 -0.41431161 0.00361415 0.00173749 -0.00025377 -0.00092249
1778521455.188759 0.30208134 -0.41431161 0.00361414 0.00064674 0.00104021 0.00386334
1778521455.255470 0.30208134 -0.41431161 0.00361414 -0.00108428 0.00025249 -0.00074611
1778521455.322180 0.30208134 -0.41431161 0.00361415 0.00055906 -0.00139091 -0.00146302
1778521455.388890 0.30208134 -0.41431161 0.00361415 0.00008600 0.00026463 0.00326991
1778521455.455601 0.30208134 -0.41431161 0.00361415 -0.00235933 0.00071074 -0.00050058
1778521455.522312 0.30208134 -0.41431161 0.00361415 0.00072646 -0.00269029 -0.00232736
1778521455.589024 0.30208134 -0.41431161 0.00361415 -0.00167783 0.00149455 0.00278419
1778521455.655736 0.30208134 -0.41431161 0.00361415 0.00023924 0.00063018 0.00277655
1778521455.722448 0.30208134 -0.41431160 0.00361415 0.00113782 -0.00095050 -0.00139832
1778521455.789160 0.30208134 -0.41431161 0.00361415 0.00072123 0.00002742 0.00394629
1778521455.855871 0.30208134 -0.41431161 0.00361415 -0.00088537 -0.00028779 0.00175527
1778521455.922583 0.30208134 -0.41431161 0.00361416 0.00033656 -0.00130083 -0.00000682
1778521455.989294 0.30208134 -0.41431162 0.00361416 -0.00038844 -0.00021530 0.00172930
1778521456.056006 0.30208134 -0.41431162 0.00361416 -0.00230638 0.00060843 0.00307869
1778521456.122717 0.30208134 -0.41431161 0.00361415 0.00085775 -0.00178279 -0.00262731
1778521456.189429 0.30208134 -0.41431161 0.00361415 -0.00305490 0.00043236 0.00168153
1778521456.256140 0.30208134 -0.41431161 0.00361415 0.00129657 -0.00058360 0.00300129
1778521456.322851 0.30208134 -0.41431161 0.00361415 0.00182187 0.00008917 -0.00194186
1778521456.389562 0.30208134 -0.41431161 0.00361415 0.00076190 -0.00081041 0.00220970
1778521456.456274 0.30208134 -0.41431161 0.00361415 -0.00058165 0.00043825 0.00253543
1778521456.522986 0.30208134 -0.41431162 0.00361415 -0.00084601 -0.00103609 -0.00315448
1778521456.589698 0.30208134 -0.41431162 0.00361415 0.00094953 -0.00105236 0.00216986
1778521456.656410 0.30208134 -0.41431161 0.00361415 -0.00000893 0.00183003 0.00271209
1778521456.723122 0.30208134 -0.41431161 0.00361415 0.00019408 -0.00197260 -0.00286430
1778521456.789834 0.30208134 -0.41431161 0.00361415 -0.00063923 -0.00018770 0.00127508
1778521456.856546 0.30208134 -0.41431161 0.00361415 -0.00071284 0.00191130 0.00310344
1778521456.923257 0.30208134 -0.41431161 0.00361415 0.00129629 -0.00040651 -0.00083670
1778521456.989969 0.30208134 -0.41431162 0.00361415 -0.00332090 -0.00040463 -0.00044671
1778521457.056681 0.30208134 -0.41431161 0.00361414 0.00209756 0.00239250 0.00399442
1778521457.123393 0.30208134 -0.41431160 0.00361414 0.00187752 -0.00206699 -0.00118281
1778521457.190104 0.30208134 -0.41431160 0.00361414 -0.00126447 -0.00031885 -0.00265496
1778521457.256816 0.30208134 -0.41431160 0.00361414 -0.00014644 0.00117404 0.00376413
1778521457.323527 0.30208134 -0.41431160 0.00361414 -0.00222251 0.00065678 -0.00186279
1778521457.390239 0.30208134 -0.41431160 0.00361413 0.00055880 -0.00049657 -0.00250124
1778521457.456950 0.30208134 -0.41431160 0.00361413 -0.00123042 0.00143173 0.00161117
1778521457.523661 0.30208134 -0.41431160 0.00361414 0.00036908 -0.00220077 -0.00134368
1778521457.590372 0.30208134 -0.41431161 0.00361413 -0.00147781 0.00000423 -0.00005335
1778521457.657082 0.30208133 -0.41431160 0.00361413 -0.00170160 0.00137011 0.00218690
1778521457.723793 0.30208133 -0.41431160 0.00361413 0.00147892 -0.00088298 0.00170498
1778521457.790503 0.30208134 -0.41431160 0.00361413 -0.00064768 -0.00163830 -0.00189037
1778521457.857214 0.30208134 -0.41431160 0.00361413 -0.00133518 -0.00046122 0.00396421
1778521457.923924 0.30208133 -0.41431160 0.00361413 -0.00145641 -0.00021785 0.00192000
1778521457.990634 0.30208134 -0.41431159 0.00361411 -0.00029981 -0.00233694 -0.00343431
1778521458.057345 0.30208134 -0.41431159 0.00361411 -0.00114761 -0.00032144 0.00240182
1778521458.124055 0.30208133 -0.41431159 0.00361412 0.00009955 -0.00063852 0.00233376
1778521458.190765 0.30208133 -0.41431160 0.00361412 0.00020986 -0.00040859 -0.00188069
1778521458.257475 0.30208133 -0.41431161 0.00361412 -0.00036521 0.00030326 0.00076740
1778521458.324185 0.30208133 -0.41431161 0.00361412 -0.00198029 -0.00036543 0.00089749
1778521458.390895 0.30208133 -0.41431161 0.00361412 0.00031834 0.00081585 -0.00414341
1778521458.457606 0.30208133 -0.41431162 0.00361412 -0.00222006 0.00176520 0.00069787
1778521458.524317 0.30208133 -0.41431161 0.00361412 -0.00172553 -0.00137045 0.00485978
1778521458.591028 0.30208133 -0.41431160 0.00361412 0.00428813 -0.00099772 -0.00244375
1778521458.657739 0.30208133 -0.41431161 0.00361412 -0.00007888 -0.00172366 0.00179648
1778521458.724450 0.30208132 -0.41431160 0.00361412 -0.00011328 0.00024242 0.00207567
1778521458.791161 0.30208133 -0.41431160 0.00361411 0.00030574 0.00060696 -0.00035766
1778521458.857872 0.30208133 -0.41431160 0.00361411 0.00102547 -0.00148625 0.00055190
1778521458.924582 0.30208133 -0.41431160 0.00361411 -0.00201005 0.00009116 0.00302341
1778521458.991293 0.30208133 -0.41431161 0.00361412 0.00074053 -0.00054773 -0.00192904
1778521459.058004 0.30208133 -0.41431161 0.00361412 0.00117542 0.00092904 0.00011331
1778521459.124714 0.30208133 -0.41431161 0.00361412 0.00027865 -0.00133113 0.00407576
1778521459.191425 0.30208133 -0.41431161 0.00361411 0.00166606 0.00044124 -0.00255844
1778521459.258136 0.30208133 -0.41431161 0.00361411 -0.00058987 -0.00099022 -0.00027868
1778521459.324846 0.30208133 -0.41431161 0.00361411 -0.00214196 0.00062622 0.00316168
1778521459.391557 0.30208133 -0.41431160 0.00361411 0.00243307 -0.00034330 0.00035470
1778521459.458269 0.30208134 -0.41431160 0.00361411 0.00041038 -0.00072860 -0.00205243
1778521459.524984 0.30208134 -0.41431160 0.00361411 -0.00069579 0.00021098 0.00252866
1778521459.591698 0.30208133 -0.41431161 0.00361412 0.00009155 0.00095699 -0.00020396
1778521459.658413 0.30208134 -0.41431161 0.00361412 -0.00009855 -0.00159575 -0.00075325
1778521459.725128 0.30208133 -0.41431161 0.00361412 0.00037750 0.00024390 0.00259380
1778521459.791842 0.30208133 -0.41431161 0.00361412 -0.00047848 0.00140950 0.00154415
1778521459.858557 0.30208133 -0.41431161 0.00361411 -0.00017087 -0.00180343 -0.00237259
1778521459.925272 0.30208133 -0.41431161 0.00361411 -0.00012732 0.00075123 0.00368198
1778521459.991987 0.30208133 -0.41431160 0.00361412 0.00085069 0.00217875 0.00232605
1778521460.058701 0.30208134 -0.41431160 0.00361412 0.00096457 -0.00180062 -0.00200170
1778521460.125416 0.30208134 -0.41431160 0.00361411 -0.00020768 0.00120952 0.00276601
1778521460.192130 0.30208134 -0.41431160 0.00361411 0.00205103 -0.00055855 0.00301599
1778521460.258845 0.30208133 -0.41431160 0.00361411 -0.00153747 -0.00217200 -0.00221541
1778521460.325560 0.30208133 -0.41431160 0.00361412 -0.00103795 0.00108733 0.00131886
1778521460.392274 0.30208133 -0.41431160 0.00361412 -0.00069926 -0.00070370 0.00142549
1778521460.458987 0.30208133 -0.41431160 0.00361412 -0.00017126 -0.00094418 -0.00077975
1778521460.525699 0.30208134 -0.41431160 0.00361412 -0.00003198 0.00020279 0.00194528
1778521460.592410 0.30208133 -0.41431159 0.00361412 -0.00068807 -0.00069186 0.00159951
1778521460.659122 0.30208133 -0.41431158 0.00361412 0.00152489 0.00128416 -0.00150908
1778521460.725833 0.30208133 -0.41431158 0.00361412 -0.00125744 -0.00073690 0.00132648
1778521460.792545 0.30208133 -0.41431158 0.00361413 -0.00016061 -0.00015695 0.00303317
1778521460.859256 0.30208133 -0.41431159 0.00361413 0.00046662 0.00061018 0.00048986
1778521460.925967 0.30208133 -0.41431159 0.00361413 0.00036634 -0.00022387 -0.00023350
1778521460.992678 0.30208133 -0.41431159 0.00361413 -0.00304516 0.00027095 0.00131192
1778521461.059390 0.30208133 -0.41431159 0.00361413 0.00200882 -0.00160980 0.00133043
1778521461.126101 0.30208133 -0.41431159 0.00361413 -0.00044183 0.00041251 -0.00195508
1778521461.192812 0.30208133 -0.41431159 0.00361413 -0.00134756 0.00112841 0.00314027
1778521461.259523 0.30208133 -0.41431159 0.00361413 0.00060785 -0.00117082 -0.00008486
1778521461.326234 0.30208133 -0.41431159 0.00361413 0.00064341 0.00017105 -0.00190658
1778521461.392945 0.30208133 -0.41431159 0.00361413 0.00056160 0.00104011 0.00278183
1778521461.459656 0.30208132 -0.41431160 0.00361413 -0.00014234 0.00003346 -0.00030099
1778521461.526365 0.30208132 -0.41431160 0.00361413 0.00023834 -0.00100423 0.00109176
1778521461.593075 0.30208132 -0.41431159 0.00361413 -0.00104624 -0.00004484 0.00150531
1778521461.659785 0.30208132 -0.41431159 0.00361412 0.00094738 -0.00187869 0.00098336
1778521461.726494 0.30208132 -0.41431159 0.00361413 0.00109753 0.00031868 -0.00022869
1778521461.793204 0.30208132 -0.41431159 0.00361413 -0.00031258 0.00103128 0.00360486
1778521461.859913 0.30208132 -0.41431159 0.00361413 0.00047457 -0.00100362 0.00127296
1778521461.926623 0.30208132 -0.41431159 0.00361413 0.00055439 -0.00048977 0.00017392
1778521461.993332 0.30208132 -0.41431159 0.00361413 -0.00044294 0.00129199 0.00189608
1778521462.060041 0.30208132 -0.41431159 0.00361413 -0.00159957 -0.00000733 0.00137315
1778521462.126750 0.30208132 -0.41431159 0.00361413 0.00172961 0.00062199 -0.00060027
1778521462.193459 0.30208133 -0.41431158 0.00361412 0.00119486 0.00005158 0.00143316
1778521462.260168 0.30208132 -0.41431157 0.00361412 -0.00222078 0.00068506 0.00272161
1778521462.326877 0.30208133 -0.41431158 0.00361412 -0.00025133 -0.00129255 -0.00346373
1778521462.393585 0.30208133 -0.41431158 0.00361412 0.00024928 0.00098013 0.00098435
1778521462.460295 0.30208133 -0.41431158 0.00361412 -0.00193389 0.00002737 0.00087793
1778521462.527006 0.30208133 -0.41431157 0.00361412 0.00183785 -0.00070401 -0.00219536
1778521462.593716 0.30208133 -0.41431157 0.00361411 -0.00229172 0.00104506 0.00040454
1778521462.660427 0.30208133 -0.41431158 0.00361411 0.00187537 -0.00030255 0.00247088
1778521462.727137 0.30208133 -0.41431159 0.00361410 0.00083256 -0.00032580 -0.00194129
1778521462.793847 0.30208133 -0.41431159 0.00361410 0.00130937 -0.00059317 0.00009408
1778521462.860557 0.30208133 -0.41431159 0.00361410 -0.00161998 0.00037034 0.00304401
1778521462.927267 0.30208133 -0.41431159 0.00361410 0.00166729 -0.00035535 -0.00187285
1778521462.993977 0.30208134 -0.41431159 0.00361411 -0.00113465 -0.00113945 -0.00082737
1778521463.060687 0.30208133 -0.41431160 0.00361411 -0.00280363 0.00204601 0.00295781
1778521463.127397 0.30208133 -0.41431160 0.00361411 -0.00014256 -0.00150116 -0.00084745
